dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,rider_type,riders,price,COGS
25/12/2022,1,1,12,15,1,2,0,1,0.36,0.3333,0.5,0.2537,casual,51,4.99,1.56
25/12/2022,1,1,12,16,1,2,0,2,0.36,0.3333,0.5,0.2537,casual,48,4.99,1.56
25/12/2022,1,1,12,17,1,2,0,2,0.32,0.303,0.57,0.2537,casual,16,4.99,1.56
25/12/2022,1,1,12,18,1,2,0,2,0.32,0.303,0.66,0.2537,casual,20,4.99,1.56
25/12/2022,1,1,12,19,1,2,0,2,0.32,0.303,0.66,0.2239,casual,16,4.99,1.56
25/12/2022,1,1,12,20,1,2,0,2,0.32,0.303,0.66,0.2836,casual,11,4.99,1.56
25/12/2022,1,1,12,21,1,2,0,2,0.3,0.2879,0.65,0.194,casual,8,4.99,1.56
25/12/2022,1,1,12,22,1,2,0,2,0.3,0.303,0.7,0.1642,casual,3,4.99,1.56
25/12/2022,1,1,12,23,1,2,0,2,0.28,0.2727,0.65,0.2537,casual,4,4.99,1.56
26/12/2022,1,1,12,0,0,3,1,2,0.28,0.2727,0.65,0.2537,casual,1,4.99,1.56
26/12/2022,1,1,12,1,0,3,1,2,0.26,0.2273,0.65,0.2985,casual,0,4.99,1.56
26/12/2022,1,1,12,2,0,3,1,2,0.26,0.2273,0.65,0.2985,casual,0,4.99,1.56
26/12/2022,1,1,12,3,0,3,1,2,0.24,0.2121,0.7,0.3582,casual,0,4.99,1.56
26/12/2022,1,1,12,4,0,3,1,1,0.22,0.197,0.69,0.3582,casual,0,4.99,1.56
26/12/2022,1,1,12,5,0,3,1,2,0.22,0.2121,0.69,0.2836,casual,0,4.99,1.56
26/12/2022,1,1,12,6,0,3,1,2,0.22,0.2121,0.69,0.2239,casual,0,4.99,1.56
26/12/2022,1,1,12,7,0,3,1,3,0.2,0.1818,0.86,0.3284,casual,0,4.99,1.56
26/12/2022,1,1,12,8,0,3,1,3,0.2,0.1818,0.86,0.3284,casual,0,4.99,1.56
26/12/2022,1,1,12,9,0,3,1,3,0.2,0.1818,0.86,0.3284,casual,1,4.99,1.56
26/12/2022,1,1,12,10,0,3,1,3,0.2,0.1818,0.86,0.2985,casual,0,4.99,1.56
26/12/2022,1,1,12,11,0,3,1,3,0.2,0.1667,0.86,0.4627,casual,0,4.99,1.56
26/12/2022,1,1,12,12,0,3,1,3,0.22,0.197,0.87,0.3284,casual,0,4.99,1.56
26/12/2022,1,1,12,13,0,3,1,3,0.22,0.197,0.87,0.3284,casual,0,4.99,1.56
26/12/2022,1,1,12,14,0,3,1,3,0.22,0.2121,0.93,0.2537,casual,0,4.99,1.56
26/12/2022,1,1,12,15,0,3,1,3,0.26,0.2273,0.87,0.3582,casual,0,4.99,1.56
26/12/2022,1,1,12,16,0,3,1,3,0.26,0.2273,0.87,0.3582,casual,0,4.99,1.56
26/12/2022,1,1,12,17,0,3,1,3,0.26,0.2273,0.93,0.3582,casual,2,4.99,1.56
26/12/2022,1,1,12,18,0,3,1,3,0.28,0.2576,0.93,0.2985,casual,1,4.99,1.56
26/12/2022,1,1,12,19,0,3,1,3,0.3,0.2879,0.87,0.194,casual,2,4.99,1.56
26/12/2022,1,1,12,20,0,3,1,3,0.32,0.303,0.93,0.2537,casual,0,4.99,1.56
26/12/2022,1,1,12,21,0,3,1,2,0.3,0.2727,0.87,0.2985,casual,0,4.99,1.56
26/12/2022,1,1,12,22,0,3,1,3,0.24,0.197,0.93,0.4478,casual,0,4.99,1.56
26/12/2022,1,1,12,23,0,3,1,3,0.26,0.2273,0.87,0.2985,casual,2,4.99,1.56
27/12/2022,1,1,12,0,0,4,1,3,0.26,0.2273,0.87,0.2985,casual,0,4.99,1.56
27/12/2022,1,1,12,1,0,4,1,3,0.24,0.197,0.93,0.4478,casual,0,4.99,1.56
27/12/2022,1,1,12,2,0,4,1,2,0.24,0.197,0.87,0.4478,casual,0,4.99,1.56
27/12/2022,1,1,12,3,0,4,1,2,0.24,0.2273,0.87,0.2239,casual,0,4.99,1.56
27/12/2022,1,1,12,4,0,4,1,2,0.24,0.2121,0.87,0.3284,casual,0,4.99,1.56
27/12/2022,1,1,12,5,0,4,1,1,0.24,0.2424,0.75,0.1642,casual,1,4.99,1.56
27/12/2022,1,1,12,6,0,4,1,1,0.24,0.197,0.7,0.4925,casual,0,4.99,1.56
27/12/2022,1,1,12,7,0,4,1,1,0.24,0.2273,0.7,0.2239,casual,0,4.99,1.56
27/12/2022,1,1,12,8,0,4,1,1,0.26,0.2273,0.65,0.3582,casual,2,4.99,1.56
27/12/2022,1,1,12,9,0,4,1,1,0.26,0.2121,0.6,0.4925,casual,6,4.99,1.56
27/12/2022,1,1,12,10,0,4,1,1,0.28,0.2273,0.56,0.5224,casual,8,4.99,1.56
27/12/2022,1,1,12,11,0,4,1,2,0.28,0.2424,0.56,0.4478,casual,23,4.99,1.56
27/12/2022,1,1,12,12,0,4,1,1,0.3,0.2727,0.49,0.4627,casual,22,4.99,1.56
27/12/2022,1,1,12,13,0,4,1,1,0.3,0.2727,0.49,0.4627,casual,19,4.99,1.56
27/12/2022,1,1,12,14,0,4,1,2,0.26,0.2121,0.56,0.5224,casual,25,4.99,1.56
27/12/2022,1,1,12,15,0,4,1,2,0.26,0.2121,0.56,0.4478,casual,31,4.99,1.56
27/12/2022,1,1,12,16,0,4,1,2,0.26,0.2424,0.52,0.2836,casual,23,4.99,1.56
27/12/2022,1,1,12,17,0,4,1,2,0.26,0.2424,0.52,0.2836,casual,30,4.99,1.56
27/12/2022,1,1,12,18,0,4,1,2,0.24,0.2273,0.6,0.2537,casual,9,4.99,1.56
27/12/2022,1,1,12,19,0,4,1,1,0.24,0.2121,0.6,0.2836,casual,11,4.99,1.56
27/12/2022,1,1,12,20,0,4,1,1,0.24,0.2424,0.6,0.1642,casual,12,4.99,1.56
27/12/2022,1,1,12,21,0,4,1,2,0.24,0.2273,0.6,0.2537,casual,12,4.99,1.56
27/12/2022,1,1,12,22,0,4,1,2,0.24,0.2121,0.6,0.2836,casual,11,4.99,1.56
27/12/2022,1,1,12,23,0,4,1,2,0.24,0.2273,0.6,0.2537,casual,2,4.99,1.56
28/12/2022,1,1,12,0,0,5,1,2,0.24,0.2424,0.6,0.1642,casual,3,4.99,1.56
28/12/2022,1,1,12,1,0,5,1,1,0.24,0.2273,0.6,0.194,casual,0,4.99,1.56
28/12/2022,1,1,12,2,0,5,1,1,0.24,0.2273,0.6,0.2537,casual,0,4.99,1.56
28/12/2022,1,1,12,3,0,5,1,2,0.24,0.2424,0.6,0.1642,casual,0,4.99,1.56
28/12/2022,1,1,12,4,0,5,1,2,0.24,0.2576,0.6,0.1045,casual,0,4.99,1.56
28/12/2022,1,1,12,5,0,5,1,2,0.24,0.2576,0.6,0.0896,casual,0,4.99,1.56
28/12/2022,1,1,12,6,0,5,1,1,0.22,0.2121,0.64,0.2836,casual,2,4.99,1.56
28/12/2022,1,1,12,7,0,5,1,1,0.22,0.2273,0.64,0.1642,casual,1,4.99,1.56
28/12/2022,1,1,12,8,0,5,1,2,0.24,0.2424,0.6,0.1343,casual,1,4.99,1.56
28/12/2022,1,1,12,9,0,5,1,2,0.24,0.2121,0.6,0.2836,casual,18,4.99,1.56
28/12/2022,1,1,12,10,0,5,1,2,0.26,0.2424,0.56,0.2537,casual,77,4.99,1.56
28/12/2022,1,1,12,11,0,5,1,2,0.28,0.2727,0.52,0.2239,casual,71,4.99,1.56
28/12/2022,1,1,12,12,0,5,1,2,0.3,0.303,0.49,0.1343,casual,72,4.99,1.56
28/12/2022,1,1,12,13,0,5,1,2,0.3,0.303,0.49,0.1343,casual,76,4.99,1.56
28/12/2022,1,1,12,14,0,5,1,2,0.3,0.303,0.49,0.1343,casual,84,4.99,1.56
28/12/2022,1,1,12,15,0,5,1,2,0.3,0.3182,0.49,0,casual,74,4.99,1.56
28/12/2022,1,1,12,16,0,5,1,1,0.3,0.303,0.49,0.1343,casual,42,4.99,1.56
28/12/2022,1,1,12,17,0,5,1,1,0.24,0.2424,0.6,0.1343,casual,43,4.99,1.56
28/12/2022,1,1,12,18,0,5,1,1,0.24,0.2424,0.6,0.1343,casual,16,4.99,1.56
28/12/2022,1,1,12,19,0,5,1,2,0.24,0.2273,0.65,0.194,casual,15,4.99,1.56
28/12/2022,1,1,12,20,0,5,1,2,0.24,0.2576,0.65,0.1045,casual,14,4.99,1.56
28/12/2022,1,1,12,21,0,5,1,2,0.24,0.2424,0.7,0.1343,casual,17,4.99,1.56
28/12/2022,1,1,12,22,0,5,1,2,0.24,0.2576,0.7,0.0896,casual,13,4.99,1.56
28/12/2022,1,1,12,23,0,5,1,2,0.24,0.2576,0.65,0.0896,casual,5,4.99,1.56
29/12/2022,1,1,12,0,0,6,0,2,0.24,0.2424,0.7,0,casual,1,4.99,1.56
29/12/2022,1,1,12,1,0,6,0,2,0.24,0.2424,0.75,0.0896,casual,6,4.99,1.56
29/12/2022,1,1,12,2,0,6,0,2,0.24,0.2424,0.7,0,casual,1,4.99,1.56
29/12/2022,1,1,12,3,0,6,0,2,0.24,0.2424,0.75,0,casual,1,4.99,1.56
29/12/2022,1,1,12,4,0,6,0,2,0.24,0.2424,0.75,0.0896,casual,0,4.99,1.56
29/12/2022,1,1,12,5,0,6,0,2,0.24,0.2424,0.75,0.0896,casual,0,4.99,1.56
29/12/2022,1,1,12,6,0,6,0,2,0.26,0.2424,0.7,0.1045,casual,0,4.99,1.56
29/12/2022,1,1,12,7,0,6,0,2,0.26,0.2424,0.7,0.1343,casual,1,4.99,1.56
29/12/2022,1,1,12,8,0,6,0,2,0.26,0.2424,0.81,0,casual,9,4.99,1.56
29/12/2022,1,1,12,9,0,6,0,2,0.26,0.2424,0.81,0,casual,16,4.99,1.56
29/12/2022,1,1,12,10,0,6,0,3,0.26,0.2424,0.81,0.1343,casual,6,4.99,1.56
29/12/2022,1,1,12,11,0,6,0,3,0.2,0.2424,0.93,0.0896,casual,7,4.99,1.56
29/12/2022,1,1,12,12,0,6,0,3,0.2,0.2424,1,0,casual,5,4.99,1.56
29/12/2022,1,1,12,13,0,6,0,3,0.2,0.2424,1,0,casual,13,4.99,1.56
29/12/2022,1,1,12,14,0,6,0,2,0.24,0.2424,0.87,0.0896,casual,10,4.99,1.56
29/12/2022,1,1,12,15,0,6,0,2,0.24,0.2424,0.87,0,casual,19,4.99,1.56
29/12/2022,1,1,12,16,0,6,0,1,0.3,0.2424,0.75,0.1045,casual,22,4.99,1.56
29/12/2022,1,1,12,17,0,6,0,1,0.26,0.2424,0.79,0.1045,casual,18,4.99,1.56
29/12/2022,1,1,12,18,0,6,0,1,0.3,0.2424,0.7,0.194,casual,8,4.99,1.56
29/12/2022,1,1,12,19,0,6,0,2,0.3,0.2424,0.61,0.2537,casual,7,4.99,1.56
29/12/2022,1,1,12,20,0,6,0,2,0.3,0.2424,0.56,0.5522,casual,2,4.99,1.56
29/12/2022,1,1,12,21,0,6,0,2,0.28,0.2424,0.56,0.4925,casual,4,4.99,1.56
29/12/2022,1,1,12,22,0,6,0,2,0.26,0.2424,0.6,0.4627,casual,3,4.99,1.56
29/12/2022,1,1,12,23,0,6,0,2,0.26,0.2424,0.6,0,casual,0,4.99,1.56
30/12/2022,1,1,12,0,0,0,0,2,0.26,0.2576,0.6,0.1642,casual,0,4.99,1.56
30/12/2022,1,1,12,1,0,0,0,2,0.26,0.2273,0.56,0.4179,casual,1,4.99,1.56
30/12/2022,1,1,12,2,0,0,0,2,0.26,0.2424,0.56,0.2836,casual,0,4.99,1.56
30/12/2022,1,1,12,3,0,0,0,2,0.26,0.2273,0.56,0.4179,casual,1,4.99,1.56
30/12/2022,1,1,12,4,0,0,0,2,0.26,0.2576,0.56,0.2239,casual,0,4.99,1.56
30/12/2022,1,1,12,5,0,0,0,2,0.26,0.2273,0.48,0.2985,casual,0,4.99,1.56
30/12/2022,1,1,12,6,0,0,0,2,0.24,0.197,0.52,0.4179,casual,1,4.99,1.56
30/12/2022,1,1,12,7,0,0,0,1,0.24,0.2121,0.56,0.3582,casual,0,4.99,1.56
30/12/2022,1,1,12,8,0,0,0,1,0.24,0.197,0.52,0.4627,casual,1,4.99,1.56
30/12/2022,1,1,12,9,0,0,0,1,0.24,0.2121,0.52,0.3881,casual,9,4.99,1.56
30/12/2022,1,1,12,10,0,0,0,1,0.26,0.2121,0.41,0.5821,casual,31,4.99,1.56
30/12/2022,1,1,12,11,0,0,0,1,0.26,0.2273,0.41,0.4179,casual,33,4.99,1.56
30/12/2022,1,1,12,12,0,0,0,1,0.28,0.2273,0.36,0.5821,casual,47,4.99,1.56
30/12/2022,1,1,12,13,0,0,0,1,0.3,0.2576,0.36,0.6567,casual,49,4.99,1.56
30/12/2022,1,1,12,14,0,0,0,1,0.3,0.2727,0.36,0.4627,casual,39,4.99,1.56
30/12/2022,1,1,12,15,0,0,0,1,0.28,0.2576,0.38,0.3284,casual,37,4.99,1.56
30/12/2022,1,1,12,16,0,0,0,1,0.28,0.2424,0.38,0.4179,casual,31,4.99,1.56
30/12/2022,1,1,12,17,0,0,0,1,0.26,0.2273,0.41,0.3284,casual,26,4.99,1.56
30/12/2022,1,1,12,18,0,0,0,2,0.24,0.2121,0.44,0.2985,casual,12,4.99,1.56
30/12/2022,1,1,12,19,0,0,0,1,0.34,0.3636,0.61,0,casual,16,4.99,1.56
30/12/2022,1,1,12,20,0,0,0,1,0.22,0.197,0.47,0.3284,casual,9,4.99,1.56
30/12/2022,1,1,12,21,0,0,0,1,0.2,0.2121,0.51,0.1642,casual,5,4.99,1.56
30/12/2022,1,1,12,22,0,0,0,1,0.2,0.197,0.55,0.194,casual,6,4.99,1.56
30/12/2022,1,1,12,23,0,0,0,1,0.2,0.197,0.51,0.2239,casual,10,4.99,1.56
31/12/2022,1,1,12,0,0,1,1,1,0.18,0.1818,0.55,0.194,casual,4,4.99,1.56
31/12/2022,1,1,12,1,0,1,1,1,0.18,0.1818,0.55,0.194,casual,6,4.99,1.56
31/12/2022,1,1,12,2,0,1,1,1,0.16,0.1667,0.59,0.1642,casual,3,4.99,1.56
31/12/2022,1,1,12,3,0,1,1,1,0.16,0.1818,0.59,0.1045,casual,0,4.99,1.56
31/12/2022,1,1,12,4,0,1,1,1,0.14,0.1667,0.69,0.1045,casual,0,4.99,1.56
31/12/2022,1,1,12,5,0,1,1,1,0.16,0.1515,0.64,0.194,casual,0,4.99,1.56
31/12/2022,1,1,12,6,0,1,1,1,0.16,0.1667,0.64,0.1642,casual,0,4.99,1.56
31/12/2022,1,1,12,7,0,1,1,1,0.16,0.1818,0.64,0.1343,casual,2,4.99,1.56
31/12/2022,1,1,12,8,0,1,1,1,0.14,0.1515,0.69,0.1343,casual,9,4.99,1.56
31/12/2022,1,1,12,9,0,1,1,2,0.18,0.2121,0.64,0.1045,casual,13,4.99,1.56
31/12/2022,1,1,12,10,0,1,1,2,0.2,0.2121,0.69,0.1343,casual,33,4.99,1.56
31/12/2022,1,1,12,11,0,1,1,2,0.22,0.2273,0.6,0.194,casual,43,4.99,1.56
31/12/2022,1,1,12,12,0,1,1,2,0.24,0.2273,0.56,0.194,casual,52,4.99,1.56
31/12/2022,1,1,12,13,0,1,1,2,0.26,0.2576,0.44,0.1642,casual,38,4.99,1.56
31/12/2022,1,1,12,14,0,1,1,2,0.28,0.2727,0.45,0.2239,casual,62,4.99,1.56
31/12/2022,1,1,12,15,0,1,1,2,0.28,0.2879,0.45,0.1343,casual,69,4.99,1.56
31/12/2022,1,1,12,16,0,1,1,2,0.26,0.2576,0.48,0.194,casual,30,4.99,1.56
31/12/2022,1,1,12,17,0,1,1,2,0.26,0.2879,0.48,0.0896,casual,14,4.99,1.56
31/12/2022,1,1,12,18,0,1,1,2,0.26,0.2727,0.48,0.1343,casual,10,4.99,1.56
31/12/2022,1,1,12,19,0,1,1,2,0.26,0.2576,0.6,0.1642,casual,11,4.99,1.56
31/12/2022,1,1,12,20,0,1,1,2,0.26,0.2576,0.6,0.1642,casual,8,4.99,1.56
31/12/2022,1,1,12,21,0,1,1,1,0.26,0.2576,0.6,0.1642,casual,7,4.99,1.56
31/12/2022,1,1,12,22,0,1,1,1,0.26,0.2727,0.56,0.1343,casual,13,4.99,1.56
31/12/2022,1,1,12,23,0,1,1,1,0.26,0.2727,0.65,0.1343,casual,12,4.99,1.56
1/1/2022,1,1,1,0,0,0,0,1,0.36,0.3788,0.66,0,registered,43,4.99,1.56
1/1/2022,1,1,1,1,0,0,0,1,0.36,0.3485,0.66,0.1343,registered,78,4.99,1.56
1/1/2022,1,1,1,2,0,0,0,1,0.32,0.3485,0.76,0,registered,59,4.99,1.56
1/1/2022,1,1,1,3,0,0,0,1,0.3,0.3333,0.81,0,registered,41,4.99,1.56
1/1/2022,1,1,1,4,0,0,0,1,0.28,0.303,0.81,0.0896,registered,8,4.99,1.56
1/1/2022,1,1,1,5,0,0,0,1,0.28,0.2879,0.81,0.1045,registered,5,4.99,1.56
1/1/2022,1,1,1,6,0,0,0,1,0.26,0.2727,0.93,0.1343,registered,1,4.99,1.56
1/1/2022,1,1,1,7,0,0,0,1,0.26,0.2576,0.93,0.1642,registered,6,4.99,1.56
1/1/2022,1,1,1,8,0,0,0,1,0.26,0.2727,0.87,0.1045,registered,10,4.99,1.56
1/1/2022,1,1,1,9,0,0,0,1,0.26,0.2727,0.93,0.1045,registered,27,4.99,1.56
1/1/2022,1,1,1,10,0,0,0,1,0.3,0.3182,0.81,0.1045,registered,52,4.99,1.56
1/1/2022,1,1,1,11,0,0,0,1,0.34,0.3333,0.76,0.1343,registered,98,4.99,1.56
1/1/2022,1,1,1,12,0,0,0,1,0.4,0.4091,0.62,0.2836,registered,143,4.99,1.56
1/1/2022,1,1,1,13,0,0,0,1,0.42,0.4242,0.58,0.2836,registered,141,4.99,1.56
1/1/2022,1,1,1,14,0,0,0,1,0.44,0.4394,0.54,0.2985,registered,147,4.99,1.56
1/1/2022,1,1,1,15,0,0,0,1,0.46,0.4545,0.51,0.2985,registered,164,4.99,1.56
1/1/2022,1,1,1,16,0,0,0,2,0.44,0.4394,0.54,0.2985,registered,147,4.99,1.56
1/1/2022,1,1,1,17,0,0,0,2,0.48,0.4697,0.48,0.1642,registered,75,4.99,1.56
1/1/2022,1,1,1,18,0,0,0,3,0.46,0.4545,0.59,0.2537,registered,81,4.99,1.56
1/1/2022,1,1,1,19,0,0,0,3,0.42,0.4242,0.67,0.3881,registered,85,4.99,1.56
1/1/2022,1,1,1,20,0,0,0,2,0.44,0.4394,0.62,0.2985,registered,58,4.99,1.56
1/1/2022,1,1,1,21,0,0,0,2,0.44,0.4394,0.67,0.2537,registered,61,4.99,1.56
1/1/2022,1,1,1,22,0,0,0,1,0.46,0.4545,0.55,0.4179,registered,53,4.99,1.56
1/1/2022,1,1,1,23,0,0,0,1,0.44,0.4394,0.51,0.2985,registered,25,4.99,1.56
2/1/2022,1,1,1,0,1,1,0,1,0.4,0.4091,0.4,0.4627,registered,31,4.99,1.56
2/1/2022,1,1,1,1,1,1,0,1,0.36,0.3333,0.43,0.4179,registered,11,4.99,1.56
2/1/2022,1,1,1,2,1,1,0,1,0.36,0.3182,0.34,0.4478,registered,6,4.99,1.56
2/1/2022,1,1,1,4,1,1,0,1,0.28,0.2576,0.45,0.3284,registered,4,4.99,1.56
2/1/2022,1,1,1,5,1,1,0,1,0.28,0.2576,0.45,0.3284,registered,3,4.99,1.56
2/1/2022,1,1,1,6,1,1,0,1,0.26,0.2273,0.41,0.3881,registered,14,4.99,1.56
2/1/2022,1,1,1,7,1,1,0,1,0.24,0.2121,0.32,0.3881,registered,16,4.99,1.56
2/1/2022,1,1,1,8,1,1,0,1,0.24,0.2273,0.35,0.2537,registered,51,4.99,1.56
2/1/2022,1,1,1,9,1,1,0,1,0.24,0.2576,0.35,0,registered,53,4.99,1.56
2/1/2022,1,1,1,10,1,1,0,1,0.26,0.2424,0.35,0.2836,registered,89,4.99,1.56
2/1/2022,1,1,1,11,1,1,0,1,0.26,0.2121,0.35,0.4925,registered,142,4.99,1.56
2/1/2022,1,1,1,12,1,1,0,1,0.28,0.2727,0.36,0.2537,registered,161,4.99,1.56
2/1/2022,1,1,1,13,1,1,0,1,0.3,0.2727,0.36,0.2985,registered,150,4.99,1.56
2/1/2022,1,1,1,14,1,1,0,1,0.3,0.2727,0.36,0.4179,registered,141,4.99,1.56
2/1/2022,1,1,1,15,1,1,0,1,0.28,0.2424,0.38,0.4478,registered,139,4.99,1.56
2/1/2022,1,1,1,16,1,1,0,1,0.26,0.2273,0.35,0.4179,registered,144,4.99,1.56
2/1/2022,1,1,1,17,1,1,0,1,0.26,0.2273,0.35,0.3881,registered,136,4.99,1.56
2/1/2022,1,1,1,18,1,1,0,1,0.26,0.2424,0.33,0.2537,registered,113,4.99,1.56
2/1/2022,1,1,1,19,1,1,0,1,0.24,0.2273,0.38,0.2239,registered,89,4.99,1.56
2/1/2022,1,1,1,20,1,1,0,1,0.24,0.2273,0.41,0.2239,registered,83,4.99,1.56
2/1/2022,1,1,1,21,1,1,0,2,0.24,0.2121,0.41,0.3284,registered,63,4.99,1.56
2/1/2022,1,1,1,22,1,1,0,2,0.22,0.2121,0.44,0.2836,registered,36,4.99,1.56
2/1/2022,1,1,1,23,1,1,0,1,0.22,0.2121,0.44,0.2537,registered,32,4.99,1.56
3/1/2022,1,1,1,0,0,2,1,1,0.2,0.197,0.51,0.2537,registered,13,4.99,1.56
3/1/2022,1,1,1,1,0,2,1,1,0.18,0.1818,0.55,0.2239,registered,5,4.99,1.56
3/1/2022,1,1,1,2,0,2,1,1,0.18,0.1667,0.51,0.2537,registered,3,4.99,1.56
3/1/2022,1,1,1,3,0,2,1,1,0.16,0.1364,0.55,0.2836,registered,2,4.99,1.56
3/1/2022,1,1,1,4,0,2,1,1,0.16,0.1515,0.55,0.2537,registered,5,4.99,1.56
3/1/2022,1,1,1,5,0,2,1,1,0.14,0.1364,0.54,0.194,registered,12,4.99,1.56
3/1/2022,1,1,1,6,0,2,1,1,0.14,0.1212,0.59,0.2836,registered,81,4.99,1.56
3/1/2022,1,1,1,7,0,2,1,1,0.14,0.1212,0.59,0.2537,registered,168,4.99,1.56
3/1/2022,1,1,1,8,0,2,1,1,0.16,0.1364,0.55,0.2836,registered,349,4.99,1.56
3/1/2022,1,1,1,9,0,2,1,1,0.16,0.1364,0.5,0.2836,registered,145,4.99,1.56
3/1/2022,1,1,1,10,0,2,1,1,0.16,0.1212,0.47,0.4627,registered,55,4.99,1.56
3/1/2022,1,1,1,11,0,2,1,1,0.18,0.1364,0.37,0.5224,registered,63,4.99,1.56
3/1/2022,1,1,1,12,0,2,1,1,0.18,0.1364,0.37,0.5224,registered,70,4.99,1.56
3/1/2022,1,1,1,13,0,2,1,1,0.18,0.1212,0.34,0.6567,registered,68,4.99,1.56
3/1/2022,1,1,1,14,0,2,1,1,0.16,0.1212,0.43,0.5224,registered,72,4.99,1.56
3/1/2022,1,1,1,15,0,2,1,1,0.16,0.1212,0.37,0.4179,registered,68,4.99,1.56
3/1/2022,1,1,1,16,0,2,1,1,0.14,0.0909,0.39,0.5821,registered,129,4.99,1.56
3/1/2022,1,1,1,17,0,2,1,1,0.14,0.1061,0.26,0.4627,registered,241,4.99,1.56
3/1/2022,1,1,1,18,0,2,1,1,0.14,0.0909,0.26,0.5224,registered,214,4.99,1.56
3/1/2022,1,1,1,19,0,2,1,1,0.12,0.0909,0.28,0.4179,registered,152,4.99,1.56
3/1/2022,1,1,1,20,0,2,1,1,0.12,0.1212,0.33,0.2537,registered,115,4.99,1.56
3/1/2022,1,1,1,21,0,2,1,1,0.1,0.1061,0.36,0.2239,registered,66,4.99,1.56
3/1/2022,1,1,1,22,0,2,1,1,0.1,0.1061,0.46,0.2537,registered,33,4.99,1.56
3/1/2022,1,1,1,23,0,2,1,1,0.1,0.0758,0.46,0.3881,registered,18,4.99,1.56
4/1/2022,1,1,1,0,0,3,1,1,0.08,0.0606,0.42,0.3284,registered,9,4.99,1.56
4/1/2022,1,1,1,1,0,3,1,1,0.04,0.0303,0.38,0.2985,registered,3,4.99,1.56
4/1/2022,1,1,1,2,0,3,1,1,0.02,0.0152,0.34,0.2836,registered,1,4.99,1.56
4/1/2022,1,1,1,3,0,3,1,1,0.02,0.0152,0.34,0.2836,registered,1,4.99,1.56
4/1/2022,1,1,1,4,0,3,1,1,0.02,0.0455,0.41,0.194,registered,2,4.99,1.56
4/1/2022,1,1,1,5,0,3,1,1,0.02,0.0455,0.41,0.194,registered,14,4.99,1.56
4/1/2022,1,1,1,6,0,3,1,1,0.02,0.0455,0.41,0.1642,registered,59,4.99,1.56
4/1/2022,1,1,1,7,0,3,1,1,0.02,0.0455,0.44,0.194,registered,151,4.99,1.56
4/1/2022,1,1,1,8,0,3,1,1,0.02,0.0606,0.44,0.1343,registered,310,4.99,1.56
4/1/2022,1,1,1,9,0,3,1,1,0.04,0.0606,0.45,0.1343,registered,173,4.99,1.56
4/1/2022,1,1,1,10,0,3,1,1,0.06,0.1061,0.45,0,registered,57,4.99,1.56
4/1/2022,1,1,1,11,0,3,1,2,0.08,0.1212,0.42,0.0896,registered,40,4.99,1.56
4/1/2022,1,1,1,12,0,3,1,2,0.1,0.1061,0.46,0.194,registered,75,4.99,1.56
4/1/2022,1,1,1,13,0,3,1,2,0.14,0.1212,0.43,0.2537,registered,82,4.99,1.56
4/1/2022,1,1,1,14,0,3,1,2,0.14,0.1212,0.46,0.2537,registered,69,4.99,1.56
4/1/2022,1,1,1,15,0,3,1,2,0.18,0.1515,0.37,0.3284,registered,81,4.99,1.56
4/1/2022,1,1,1,16,0,3,1,2,0.18,0.1667,0.4,0.2836,registered,123,4.99,1.56
4/1/2022,1,1,1,17,0,3,1,2,0.2,0.197,0.4,0.194,registered,272,4.99,1.56
4/1/2022,1,1,1,18,0,3,1,2,0.2,0.2121,0.37,0.1343,registered,280,4.99,1.56
4/1/2022,1,1,1,19,0,3,1,2,0.2,0.2273,0.4,0.1045,registered,182,4.99,1.56
4/1/2022,1,1,1,20,0,3,1,2,0.2,0.197,0.4,0.194,registered,121,4.99,1.56
4/1/2022,1,1,1,21,0,3,1,2,0.2,0.2576,0.44,0,registered,88,4.99,1.56
4/1/2022,1,1,1,22,0,3,1,2,0.2,0.2273,0.47,0.0896,registered,48,4.99,1.56
4/1/2022,1,1,1,23,0,3,1,2,0.2,0.2273,0.44,0.1045,registered,32,4.99,1.56
5/1/2022,1,1,1,0,0,4,1,2,0.22,0.2273,0.47,0.194,registered,13,4.99,1.56
5/1/2022,1,1,1,1,0,4,1,1,0.2,0.2273,0.51,0.0896,registered,5,4.99,1.56
5/1/2022,1,1,1,2,0,4,1,1,0.2,0.2273,0.51,0.0896,registered,4,4.99,1.56
5/1/2022,1,1,1,3,0,4,1,1,0.2,0.2576,0.61,0,registered,4,4.99,1.56
5/1/2022,1,1,1,4,0,4,1,2,0.2,0.2273,0.59,0.0896,registered,5,4.99,1.56
5/1/2022,1,1,1,5,0,4,1,2,0.2,0.2273,0.59,0.0896,registered,26,4.99,1.56
5/1/2022,1,1,1,6,0,4,1,2,0.2,0.2121,0.75,0.1343,registered,78,4.99,1.56
5/1/2022,1,1,1,7,0,4,1,2,0.2,0.2273,0.69,0.0896,registered,212,4.99,1.56
5/1/2022,1,1,1,8,0,4,1,2,0.2,0.2576,0.75,0,registered,377,4.99,1.56
5/1/2022,1,1,1,9,0,4,1,2,0.22,0.2727,0.69,0,registered,220,4.99,1.56
5/1/2022,1,1,1,10,0,4,1,2,0.24,0.2576,0.52,0.0896,registered,81,4.99,1.56
5/1/2022,1,1,1,11,0,4,1,1,0.3,0.3333,0.49,0,registered,78,4.99,1.56
